Psalter,Psalter Book,Psalm,Version,Meter,Canto,CantoID,Paragraph,StanzaQuartrain,LineIndent,LineNum,VerseNum,SpanText
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:1-6,1,2,4,Y,16,6,and answer give to me.
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:7-9,2,3,5,N,17,7,"God in his holiness hath said,"
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:7-9,2,3,5,Y,18,7,Herein I will take pleasure;
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:7-9,2,3,5,N,19,7,"Shechem I will divide, and forth"
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:7-9,2,3,5,Y,20,7,will Succoth's valley measure.
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:7-9,2,3,6,N,21,8,Gilead I claim as mine by right;
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:7-9,2,3,6,Y,22,8,Manasseh mine shall be;
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:7-9,2,3,6,N,23,8,Ephraim is of my head the strength;
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:7-9,2,3,6,Y,24,8,Judah gives laws for me;
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:7-9,2,4,7,N,25,9,Moab's my washing-pot; my shoe
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:7-9,2,4,7,Y,26,9,I'll over Edom throw;
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:7-9,2,4,7,N,27,9,Over the land of Palestine
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:7-9,2,4,7,Y,28,9,I will in triumph go.
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:10-13,3,4,8,N,29,10,O who is he will bring me to
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:10-13,3,4,8,Y,30,10,the city fortify'd?
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:10-13,3,4,8,N,31,10,O who is he that to the land
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:10-13,3,4,8,Y,32,10,of Edom will me guide?
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:10-13,3,5,9,N,33,11,"O God, thou who hadst cast us off,"
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:10-13,3,5,9,Y,34,11,this thing wilt thou not do?
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:10-13,3,5,9,N,35,11,"And wilt not thou, ev'n thou, O God,"
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:10-13,3,5,9,Y,36,11,forth with our armies go?
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:10-13,3,5,10,N,37,12,"Do thou from trouble give us help,"
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:10-13,3,5,10,Y,38,12,for helpless is man's aid.
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:10-13,3,5,10,N,39,13,Through God we shall do valiantly;
1650 Psalter,Book 5 (Psalm 107-150),108,First,"8,6,8,6",Ps. 108:10-13,3,5,10,Y,40,13,our foes he shall down tread.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,1,1,N,1,1,"O thou the God of all my praise,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,1,1,Y,2,1,do thou not hold thy peace;
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,1,1,N,3,2,For mouths of wicked men to speak
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,1,1,Y,4,2,against me do not cease:
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,1,2,N,5,2,The mouths of vile deceitful men
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,1,2,Y,6,2,against me open'd be;
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,1,2,N,7,2,And with a false and lying tongue
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,1,2,Y,8,2,they have accused me.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,2,3,N,9,3,They did beset me round about
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,2,3,Y,10,3,with words of hateful spite:
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,2,3,N,11,3,"And though to them no cause I gave,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,2,3,Y,12,3,against me they did fight.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,2,4,N,13,4,"They for my love became my foes,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,2,4,Y,14,4,but I me set to pray.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,2,4,N,15,5,"Evil for good, hatred for love,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:1-5,1,2,4,Y,16,5,to me they did repay.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,3,5,N,17,6,Set thou the wicked over him;
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,3,5,Y,18,6,and upon his right hand
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,3,5,N,19,6,"Give thou his greatest enemy,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,3,5,Y,20,6,"ev'n Satan, leave to stand."
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,3,6,N,21,7,"And when by thee he shall be judg'd,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,3,6,Y,22,7,let him condemned be;
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,3,6,N,23,7,"And let his pray'r be turn'd to sin,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,3,6,Y,24,7,when he shall call on thee.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,4,7,N,25,8,"Few be his days, and in his room"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,4,7,Y,26,8,his charge another take.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,4,7,N,27,9,"His children let be fatherless,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,4,7,Y,28,9,his wife a widow make.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,4,8,N,29,10,"His children let be vagabonds,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,4,8,Y,30,10,and beg continually;
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,4,8,N,31,10,And from their places desolate
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:6-10,2,4,8,Y,32,10,seek bread for their supply.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:11-13,3,5,9,N,33,11,Let covetous extortioners
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:11-13,3,5,9,Y,34,11,catch all he hath away:
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:11-13,3,5,9,N,35,11,Of all for which he labour'd hath
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:11-13,3,5,9,Y,36,11,let strangers make a prey.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:11-13,3,5,10,N,37,12,"Let there be none to pity him,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:11-13,3,5,10,Y,38,12,let there be none at all
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:11-13,3,5,10,N,39,12,That on his children fatherless
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:11-13,3,5,10,Y,40,12,will let his mercy fall.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:11-13,3,6,11,N,41,13,Let his posterity from earth
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:11-13,3,6,11,Y,42,13,"cut off for ever be,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:11-13,3,6,11,N,43,13,And in the foll'wing age their name
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:11-13,3,6,11,Y,44,13,be blotted out by thee.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:14-16,4,6,12,N,45,14,Let God his father's wickedness
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:14-16,4,6,12,Y,46,14,still to remembrance call;
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:14-16,4,6,12,N,47,14,And never let his mother's sin
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:14-16,4,6,12,Y,48,14,be blotted out at all.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:14-16,4,7,13,N,49,15,But let them all before the Lord
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:14-16,4,7,13,Y,50,15,"appear continually,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:14-16,4,7,13,N,51,15,That he may wholly from the earth
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:14-16,4,7,13,Y,52,15,cut off their memory.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:14-16,4,7,14,N,53,16,"Because he mercy minded not,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:14-16,4,7,14,Y,54,16,but persecuted still
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:14-16,4,7,14,N,55,16,"The poor and needy, that he might"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:14-16,4,7,14,Y,56,16,the broken-hearted kill.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,8,15,N,57,17,"As he in cursing pleasure took,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,8,15,Y,58,17,so let it to him fall;
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,8,15,N,59,17,"As he delighted not to bless,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,8,15,Y,60,17,so bless him not at all.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,8,16,N,61,18,"As cursing he like clothes put on,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,8,16,Y,62,18,"into his bowels so,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,8,16,N,63,18,"Like water, and into his bones,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,8,16,Y,64,18,"like oil, down let it go."
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,9,17,N,65,19,Like to the garment let it be
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,9,17,Y,66,19,"which doth himself array,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,9,17,N,67,19,"And for a girdle, wherewith he"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,9,17,Y,68,19,is girt about alway.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,9,18,N,69,20,From God let this be their reward
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,9,18,Y,70,20,"that en'mies are to me,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,9,18,N,71,20,And their reward that speak against
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:17-20,5,9,18,Y,72,20,my soul maliciously.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,10,19,N,73,21,"But do thou, for thine own name's sake,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,10,19,Y,74,21,"O God the Lord, for me:"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,10,19,N,75,21,"Sith good and sweet thy mercy is,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,10,19,Y,76,21,from trouble set me free.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,10,20,N,77,22,"For I am poor and indigent,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,10,20,Y,78,22,"afflicted sore am I,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,10,20,N,79,22,My heart within me also is
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,10,20,Y,80,22,wounded exceedingly.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,11,21,N,81,23,"I pass like a declining shade,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,11,21,Y,82,23,am like the locust tost:
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,11,21,N,83,24,"My knees through fasting weaken'd are,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,11,21,Y,84,24,my flesh hath fatness lost.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,11,22,N,85,25,I also am a vile reproach
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,11,22,Y,86,25,unto them made to be;
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,11,22,N,87,25,And they that did upon me look
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:21-25,6,11,22,Y,88,25,did shake their heads at me.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,12,23,N,89,26,"O do thou help and succour me,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,12,23,Y,90,26,who art my God and Lord:
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,12,23,N,91,26,"And, for thy tender mercy's sake,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,12,23,Y,92,26,safety to me afford:
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,12,24,N,93,27,That thereby they may know that this
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,12,24,Y,94,27,is thy almighty hand;
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,12,24,N,95,27,"And that thou, Lord, hast done the same,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,12,24,Y,96,27,they may well understand.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,13,25,N,97,28,"Although they curse with spite, yet, Lord,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,13,25,Y,98,28,bless thou with loving voice:
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,13,25,N,99,28,Let them asham'd be when they rise;
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,13,25,Y,100,28,thy servant let rejoice.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,13,26,N,101,29,Let thou mine adversaries all
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,13,26,Y,102,29,with shame be clothed over;
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,13,26,N,103,29,And let their own confusion
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:26-29,7,13,26,Y,104,29,"them, as a mantle, cover."
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:30-31,8,14,27,N,105,30,"But as for me, I with my mouth"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:30-31,8,14,27,Y,106,30,will greatly praise the Lord;
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:30-31,8,14,27,N,107,30,And I among the multitude
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:30-31,8,14,27,Y,108,30,his praises will record.
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:30-31,8,14,28,N,109,31,For he shall stand at his right hand
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:30-31,8,14,28,Y,110,31,"who is in poverty,"
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:30-31,8,14,28,N,111,31,To save him from all those that would
1650 Psalter,Book 5 (Psalm 107-150),109,First,"8,6,8,6",Ps. 109:30-31,8,14,28,Y,112,31,condemn his soul to die.
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,1,1,N,1,1,"The Lord did say unto my Lord,"
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,1,1,Y,2,1,"Sit thou at my right hand,"
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,1,1,N,3,1,"Until I make thy foes a stool,"
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,1,1,Y,4,1,whereon thy feet may stand.
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,1,2,N,5,2,The Lord shall out of Sion send
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,1,2,Y,6,2,the rod of thy great pow'r:
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,1,2,N,7,2,In midst of all thine enemies
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,1,2,Y,8,2,be thou the governor.
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,2,3,N,9,3,A willing people in thy day
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,2,3,Y,10,3,"of pow'r shall come to thee,"
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,2,3,N,11,3,In holy beauties from morn's womb;
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,2,3,Y,12,3,thy youth like dew shall be.
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,2,4,N,13,4,"The Lord himself hath made an oath,"
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,2,4,Y,14,4,"and will repent him never,"
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,2,4,N,15,4,Of th' order of Melchisedec
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:1-4,1,2,4,Y,16,4,thou art a priest for ever.
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:5-7,2,3,5,N,17,5,"The glorious and mighty Lord,"
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:5-7,2,3,5,Y,18,5,"that sits at thy right hand,"
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:5-7,2,3,5,N,19,5,"Shall, in his day of wrath, strike through"
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:5-7,2,3,5,Y,20,5,kings that do him withstand.
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:5-7,2,3,6,N,21,6,"He shall among the heathen judge,"
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:5-7,2,3,6,Y,22,6,he shall with bodies dead
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:5-7,2,3,6,N,23,6,The places fill: o'er many lands
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:5-7,2,3,6,Y,24,6,he wound shall ev'ry head.
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:5-7,2,4,7,N,25,7,The brook that runneth in the way
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:5-7,2,4,7,Y,26,7,with drink shall him supply;
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:5-7,2,4,7,N,27,7,"And, for this cause, in triumph he"
1650 Psalter,Book 5 (Psalm 107-150),110,First,"8,6,8,6",Ps. 110:5-7,2,4,7,Y,28,7,shall lift his head on high.
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,1,1,N,1,1,Praise ye the Lord: with my whole heart
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,1,1,Y,2,1,"I will God's praise declare,"
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,1,1,N,3,1,Where the assemblies of the just
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,1,1,Y,4,1,and congregations are.
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,1,2,N,5,2,The whole works of the Lord our God
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,1,2,Y,6,2,"are great above all measure,"
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,1,2,N,7,2,Sought out they are of ev'ry one
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,1,2,Y,8,2,that doth therein take pleasure.
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,2,3,N,9,3,"His work most honourable is,"
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,2,3,Y,10,3,"most glorious and pure,"
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,2,3,N,11,3,And his untainted righteousness
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,2,3,Y,12,3,for ever doth endure.
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,2,4,N,13,4,His works most wonderful he hath
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,2,4,Y,14,4,made to be thought upon:
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,2,4,N,15,4,"The Lord is gracious, and he is"
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,2,4,Y,16,4,full of compassion.
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,3,5,N,17,5,He giveth meat unto all those
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,3,5,Y,18,5,that truly do him fear;
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,3,5,N,19,5,And evermore his covenant
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:1-5,1,3,5,Y,20,5,he in his mind will bear.
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:6-10,2,3,6,N,21,6,He did the power of his works
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:6-10,2,3,6,Y,22,6,"unto his people show,"
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:6-10,2,3,6,N,23,6,When he the heathen's heritage
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:6-10,2,3,6,Y,24,6,upon them did bestow.
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:6-10,2,4,7,N,25,7,His handy-works are truth and right;
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:6-10,2,4,7,Y,26,7,all his commands are sure:
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:6-10,2,4,7,N,27,8,"And, done in truth and uprightness,"
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:6-10,2,4,7,Y,28,8,they evermore endure.
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:6-10,2,4,8,N,29,9,He sent redemption to his folk;
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:6-10,2,4,8,Y,30,9,his covenant for aye
1650 Psalter,Book 5 (Psalm 107-150),111,First,"8,6,8,6",Ps. 111:6-10,2,4,8,N,31,9,He did command: holy his name
